,mkt_cap,beta,book_value,sector,eps,month_ago,year_ago,prev_date,analysis_date,trade_date,pred_date,volume
NDAQ,16018701312,0.721512,5551000000,Financial Services,3.2240000338841837,96.16999816894531,90.98347473144531,98.05999755859376,96.66999816894531,96.8000030517578,96.37000274658205,599700.0
URI,9953229824,2.63619,3478000000,Industrials,13.477000238530055,131.97000122070312,150.75999450683594,127.61000061035156,128.99000549316406,129.94999694824222,126.5500030517578,1174700.0
WHR,9466217472,1.9839669999999998,2749000000,Consumer Cyclical,14.256999908531695,142.30999755859375,126.13165283203124,148.94000244140625,149.00999450683594,150.75,145.47999572753906,587400.0
USM,4188173568,0.33422199999999996,4121000000,Communication Services,1.823000005487794,45.02000045776367,43.099998474121094,49.20000076293945,48.5,48.349998474121094,47.88999938964844,187600.0
NXPI,29723791360,1.448456,9741000000,Technology,6.786999877126847,99.2300033569336,94.61653900146484,102.36000061035156,104.2300033569336,105.79000091552734,103.38999938964844,4042800.0
PNC,63456124928,1.191401,49340000000,Financial Services,11.04299947655436,133.55133056640622,140.79867553710938,142.8000030517578,141.9600067138672,141.9199981689453,142.89999389648438,1273100.0
KMX,15124624384,1.0734219999999999,3452755000,Consumer Cyclical,5.032999926934991,86.86000061035156,74.16999816894531,91.16999816894531,91.33999633789062,87.80000305175781,87.76000213623047,1399300.0
WRK,9446330368,1.6322459999999999,11640800000,Consumer Cyclical,3.262000121781337,35.75,53.73114776611328,36.63999938964844,36.75,37.150001525878906,36.04999923706055,1243100.0
ELS,11307995136,0.24661,1236073000,Real Estate,2.9549997920890503,119.68000030517578,90.30350494384766,123.75,124.22000122070312,123.83999633789062,124.25,545600.0
WSO,6076011008,0.9951969999999999,1355595000,Industrials,6.506999521159519,161.88330078125,164.98609924316406,161.72000122070312,161.7100067138672,165.0500030517578,162.6199951171875,168500.0
WPC,14659560448,0.276767,7011297000,Real Estate,3.1279999019408398,81.41999816894531,61.98594665527344,85.19000244140625,86.0,86.38999938964844,86.54000091552734,888200.0
MTCH,21517385728,0.053486,144237000,Technology,1.6939999557355645,68.23000335693361,46.90276718139648,77.19000244140625,76.54000091552734,75.05000305175781,75.29000091552734,820400.0
BIIB,43734228992,1.505734,12952900000,Healthcare,26.826000278544193,239.7700042724609,346.8999938964844,238.2100067138672,237.1100006103516,241.50999450683597,237.82000732421875,883600.0
NVDA,106465386496,2.523103,9704000000,Technology,5.297999597543561,163.22999572753906,255.50831604003903,175.07000732421875,174.82000732421875,175.4499969482422,168.72000122070312,6204000.0
CHRW,11616049152,0.700082,1652561000,Industrials,4.882000061182837,84.16999816894531,92.64702606201172,85.12000274658203,85.05999755859375,84.7699966430664,83.7300033569336,1232600.0
WRI,3564780544,0.6792100000000001,1582931000,Real Estate,1.7990000779718187,27.25,27.186767578125,27.559999465942386,27.709999084472656,27.81999969482422,27.90999984741211,464900.0
IDXX,24504055808,1.210382,51562000,Healthcare,4.42000013838195,272.04998779296875,244.6300048828125,283.94000244140625,284.9100036621094,286.04998779296875,282.04998779296875,335900.0
SWCH,3331809792,,143599000,Technology,0.06299999879558826,13.050000190734865,13.67564296722412,13.460000038146973,13.600000381469727,13.579999923706055,13.56999969482422,607200.0
NEU,4748005888,0.380726,538196000,Basic Materials,20.758000106240576,398.6499938964844,367.380615234375,423.5700073242188,424.3800048828125,429.489990234375,421.6099853515625,48100.0
EXC,44712476672,0.373762,31357000000,Utilities,2.4010000673635634,47.56000137329102,42.07209014892578,45.81999969482422,46.04999923706055,46.04999923706055,45.06000137329102,6875300.0
TWOU,2182526464,1.932582,694595000,Technology,,36.9900016784668,72.11000061035156,35.56999969482422,34.59999847412109,36.5,12.800000190734865,1038000.0
HES,18200270848,2.186506,9342000000,Energy,,64.29000091552734,62.90493774414063,59.83000183105469,59.97999954223633,62.0,64.83999633789061,6014900.0
HD,239907241984,1.240033,-2143000000,Consumer Cyclical,9.932000597086148,207.0200042724609,193.0956268310547,216.91000366210938,218.0399932861328,217.3600006103516,213.69000244140625,2407200.0
ALB,7744396800,1.175044,3672274000,Basic Materials,6.439000273188396,69.51999664306639,99.10804748535156,74.58000183105469,73.08999633789062,73.5999984741211,72.95999908447266,1074900.0
SPR,7827103232,1.279975,1320600000,Industrials,6.1239995787827946,80.13999938964844,87.23605346679688,75.4800033569336,75.66000366210938,75.9800033569336,76.83999633789062,913500.0
VLO,35060760576,1.6548029999999998,21309000000,Energy,6.086000113854483,83.93000030517578,111.56407165527344,84.30999755859375,84.02999877929688,84.79000091552734,85.25,2013600.0
AON,47091802112,0.686087,3836000000,Financial Services,5.850000011951582,192.1313781738281,141.57666015625,194.1168365478516,195.34402465820312,192.72999572753903,189.25,840200.0
ZTS,55308701696,0.6890850000000001,2317000000,Healthcare,2.859999851492868,112.59732818603516,91.80702209472656,115.11000061035156,115.5500030517578,115.79000091552734,114.88999938964844,1541500.0
FDX,45015461888,1.762837,17757000000,Industrials,2.029999893560261,163.30999755859375,241.56494140625,174.94000244140625,172.60000610351562,172.38999938964844,170.52999877929688,1389100.0
DG,35080265728,0.704071,6572669000,Consumer Defensive,6.092999816222923,136.14797973632812,101.91934967041016,137.97000122070312,135.80000305175778,134.19999694824222,134.02000427246094,1491600.0
TYL,8913654784,0.822835,1358745000,Technology,3.423000092907478,213.16000366210938,233.4900054931641,232.5800018310547,232.47999572753903,233.25999450683597,233.3500061035156,163000.0
HIG,20876568576,0.505962,14006000000,Financial Services,5.010999904031759,55.4000015258789,50.9355354309082,58.13999938964844,57.75,57.77000045776367,57.63000106811523,1916900.0
HHC,5637443584,1.098133,3160467000,Real Estate,2.027999994413223,131.25,130.80000305175778,132.41000366210938,130.67999267578122,133.16999816894528,135.0,221400.0
ACM,5771378176,1.842434,4199936000,Industrials,1.6810000025205831,37.41999816894531,33.72999954223633,36.88000106811523,36.68000030517578,36.7599983215332,35.95000076293945,964500.0
SKX,6214191104,1.345923,2132907000,Consumer Cyclical,2.068000118171436,30.93000030517578,29.440000534057614,39.11000061035156,39.47999954223633,38.18999862670898,37.93999862670898,2436200.0
CMD,3434082816,1.167074,655865000,Healthcare,1.5130000322952453,77.42374420166016,95.44025421142578,82.02999877929688,82.22000122070312,91.1999969482422,92.27999877929688,120800.0
PB,4795279360,1.272093,4127895000,Financial Services,4.7329999179447855,65.58999633789061,71.31501770019531,69.75,68.63999938964844,69.54000091552734,69.38999938964844,364400.0
JEF,6396064256,1.705428,9853871000,Financial Services,3.1589998564966533,18.86000061035156,23.711841583251953,21.600000381469727,21.31999969482422,21.51000022888184,21.32999992370605,907200.0
VVV,3797754880,1.003,-298000000,Energy,1.174000075396635,19.540000915527344,20.778823852539066,20.420000076293945,20.18000030517578,20.290000915527344,20.190000534057614,974700.0
CMS,16794515456,0.21540399999999998,4851000000,Utilities,2.0510001034164302,57.5099983215332,47.41040802001953,58.68999862670898,59.18000030517578,58.56000137329102,58.22000122070313,1960100.0
CAG,14107492352,1.302448,7463700000,Consumer Defensive,1.5260000006310133,25.244245529174805,35.687442779541016,28.94699859619141,29.020000457763672,29.10000038146973,28.8700008392334,3036700.0
RGLD,7809293312,-0.033726,2125440000,Basic Materials,1.4379999429577672,101.6990737915039,81.90227508544922,117.86000061035156,119.19000244140624,119.45999908447266,114.4499969482422,377900.0
INCY,17210875904,0.977808,2085567000,Healthcare,1.1619999661216058,84.72000122070312,64.37999725341797,80.1500015258789,80.26000213623047,85.43000030517578,84.91999816894531,1058500.0
SCHW,58353287168,0.92206,21300000000,Financial Services,2.6600001338824133,40.20000076293945,50.08351516723633,44.04999923706055,43.709999084472656,43.02000045776367,43.22000122070313,7837500.0
HSIC,10163865600,0.793271,2796922000,Healthcare,3.3080001397336525,69.15000152587889,61.59215545654297,67.80000305175781,68.18000030517578,68.87999725341797,66.54000091552734,879200.0
LBRDA,17817624576,1.268917,10589755000,Communication Services,0.379999980168608,101.33000183105469,79.73999786376953,100.93000030517578,99.63999938964844,100.04000091552734,98.19000244140624,86100.0
AZO,28179060736,0.7268,-1589513000,Consumer Cyclical,56.11800128432172,1084.0799560546877,736.2899780273438,1146.1800537109375,1148.8199462890625,1144.199951171875,1123.0400390625,191900.0
AXP,105526239232,1.004492,23092000000,Financial Services,8.084999862061089,123.55361938476562,101.52334594726562,126.77999877929688,127.19000244140624,126.47000122070312,124.37000274658205,1829500.0
HPE,19631937536,1.2638690000000001,18198000000,Technology,0.20199999283492526,14.970000267028807,15.637187957763672,14.630000114440918,14.65999984741211,14.609999656677244,14.369999885559082,6046500.0
DEI,7177329152,0.586878,2361698000,Real Estate,0.6799999999999999,39.43000030517578,38.17578125,41.31999969482422,40.97000122070313,41.11999893188477,40.81999969482422,914200.0
DFS,29274628096,1.585609,11493000000,Financial Services,8.529000646854577,77.58999633789062,74.05987548828125,92.91000366210938,91.7699966430664,91.0500030517578,89.73999786376953,2271800.0
SEE,6854090240,1.078233,-292400000,Consumer Cyclical,2.8499998219559406,42.27000045776367,40.81084060668945,44.04999923706055,44.02000045776367,42.54999923706055,41.790000915527344,985600.0
HRL,22122534912,-0.09013,5897336000,Consumer Defensive,1.8200000614864884,40.064842224121094,36.39868927001953,41.38000106811523,41.43999862670898,41.63000106811523,40.9900016784668,1256600.0
ATR,7895233536,0.6714399999999999,1467396000,Consumer Cyclical,3.04299994688024,121.19976806640624,102.55755615234376,124.13129425048828,124.58000183105469,123.80999755859376,121.0199966430664,277400.0
SO,58371235840,0.284943,26437000000,Utilities,3.2639997580067903,55.08000183105469,44.55751419067383,55.7400016784668,56.11000061035156,55.290000915527344,56.20000076293945,3329300.0
AWI,4622610944,1.576381,280300000,Basic Materials,3.855999797985982,97.81999969482422,67.67623138427734,99.33000183105469,94.37000274658205,98.4499969482422,97.70999908447266,1002400.0
FRT,9661577216,0.579903,2228161000,Real Estate,3.150000292440345,128.52000427246094,122.0358657836914,130.77999877929688,131.94999694824222,131.47999572753906,132.00999450683594,220800.0
ZBH,29906151424,1.259622,11662200000,Healthcare,,115.37999725341795,122.73036193847656,134.5,134.52999877929688,136.66999816894528,135.1300048828125,1921700.0
FRC,16901431296,0.9562290000000001,8279643000,Financial Services,4.979999767046789,95.67217254638672,100.30765533447266,100.12000274658205,99.62000274658205,100.1999969482422,99.36000061035156,820900.0
CME,71466131456,-0.046678,26157600000,Financial Services,5.346000208280854,193.8999938964844,158.87448120117188,201.07000732421875,199.63999938964844,197.30999755859372,194.4199981689453,1295600.0
QEP,1123572352,1.945202,2636100000,Energy,,6.989999771118164,9.93000030517578,4.820000171661377,4.71999979019165,5.079999923706055,4.949999809265137,6515300.0
MRVL,18032080896,1.45936,7230132000,Technology,,23.8328914642334,21.42030334472656,27.32999992370605,27.28000068664551,26.8700008392334,26.26000022888184,4842600.0
XOM,318921736192,1.1451069999999999,191222000000,Energy,4.340000251160089,75.81999969482422,76.9559097290039,74.80999755859375,75.33999633789062,75.3499984741211,74.36000061035156,7091900.0
NUAN,4848456192,1.121858,2044747000,Technology,0.16400001271957013,15.850000381469727,16.819999694824222,16.84000015258789,16.709999084472653,16.719999313354492,16.639999389648438,1267600.0
HE,4897807360,0.16941099999999998,2183515000,Utilities,1.8999999915480428,43.22000122070313,33.742942810058594,44.560001373291016,44.959999084472656,44.72999954223633,44.79999923706055,243300.0
AMG,4436419584,1.6794650000000002,3140400000,Financial Services,,91.41000366210938,149.81661987304688,90.05000305175781,86.6500015258789,86.77999877929688,85.79000091552734,727500.0
CVX,236646973440,0.797959,155045000000,Energy,7.2329995254272,123.11000061035156,117.83621978759766,123.72000122070312,124.2300033569336,124.33999633789062,123.11000061035156,4377500.0
ETFC,11748734976,1.072598,6181000000,Financial Services,4.065999942353342,44.9900016784668,60.92340469360352,49.5,48.95000076293945,48.959999084472656,48.790000915527344,1123900.0
TWLO,17866780672,1.176002,3327513000,Technology,,137.32000732421878,77.91999816894531,149.9499969482422,141.5,140.0,139.11000061035156,5350700.0
CMCSA,201024913408,1.035032,76850000000,Communication Services,2.618000156855085,41.79349136352539,34.75031280517578,44.63000106811523,44.22999954223633,44.08000183105469,43.16999816894531,9840700.0
PCG,9674013696,0.470563,12877000000,Utilities,,23.95000076293945,43.900001525878906,18.700000762939453,18.280000686645508,18.0,18.1299991607666,2574500.0
PNW,10455234560,0.15172,5251062000,Utilities,4.668000027671135,92.98797607421876,78.65303802490234,91.28177642822266,92.37295532226562,91.19249725341795,91.22000122070312,884700.0
ICE,49721618432,0.37778,17106000000,Financial Services,3.490999729208005,85.51000213623047,72.27680969238281,89.58999633789062,88.18000030517578,87.87000274658203,87.86000061035156,2194500.0
CTXS,12547751936,0.781978,508022000,Technology,3.72100003427802,97.72000122070312,110.04107666015624,95.58999633789062,95.30999755859376,95.12999725341795,94.23999786376952,1964500.0
PRAH,6699020288,1.542833,1108647000,Healthcare,2.3899999584449905,95.9499969482422,101.13999938964844,101.08999633789062,101.8000030517578,103.66000366210938,99.91000366210938,371700.0
SEIC,9121849344,1.164773,1634501000,Financial Services,3.069000116205352,55.36000061035156,58.79340744018555,60.9000015258789,60.4000015258789,60.40999984741211,59.59000015258789,394100.0
TRIP,6302184448,0.581291,1507000000,Consumer Cyclical,0.949999909883088,46.58000183105469,55.040000915527344,46.599998474121094,45.33000183105469,44.20000076293945,44.150001525878906,1747400.0
DATA,15030659072,1.39406,1018985000,Technology,,164.38999938964844,103.66999816894531,176.13999938964844,172.17999267578125,173.0399932861328,169.52999877929688,1232300.0
BEN,17556500480,1.006485,9883800000,Financial Services,2.9759999669620125,34.720001220703125,31.85883331298828,34.959999084472656,34.59000015258789,33.830001831054695,32.630001068115234,3904700.0
KOS,2267367680,2.149096,876593000,Energy,,6.210000038146973,7.874756336212157,5.6500000953674325,5.6500000953674325,6.019999980926514,6.010000228881836,2255700.0
DISCK,15615022080,1.331159,8708000000,Consumer Cyclical,1.1749999078232831,27.45000076293945,24.309999465942386,29.26000022888184,29.0,28.8700008392334,28.239999771118164,2041800.0
UHS,13759869952,1.181565,5393089000,Healthcare,8.744000636052297,128.14999389648438,123.28925323486328,151.88999938964844,152.64999389648438,152.8699951171875,150.86000061035156,1349000.0
LEA,8031694848,1.5887879999999999,4236400000,Consumer Cyclical,13.85899982498984,140.46000671386722,171.75997924804688,130.67999267578122,129.0,126.79000091552734,126.77999877929688,697800.0
EMN,10676126720,1.255852,5843000000,Basic Materials,6.49599940369019,77.04000091552734,98.68392181396484,77.6500015258789,77.04000091552734,76.70999908447266,75.3499984741211,967700.0
SBAC,26838220800,0.429375,-3302781000,Real Estate,0.36500001347687616,224.8300018310547,156.9499969482422,236.82000732421875,236.97999572753903,248.42999267578125,245.41000366210938,901500.0
ROK,19101556736,1.600938,1156500000,Industrials,8.54300054565309,162.1300048828125,172.09115600585938,164.6199951171875,163.25,165.38999938964844,160.77999877929688,1096700.0
SIRI,28380844032,0.964015,154000000,Consumer Cyclical,0.23400001177597465,5.570000171661377,6.957856178283691,6.21999979019165,6.1599998474121085,6.179999828338622,6.260000228881836,34171100.0
PTC,8107010048,1.012402,1215595000,Technology,,87.70999908447266,93.6999969482422,73.36000061035156,70.47000122070312,69.05999755859375,67.77999877929689,2004200.0
NRG,9214107648,0.515374,-1538000000,Utilities,1.5749999783089303,34.000656127929695,34.021507263183594,34.430282592773445,34.460262298583984,34.76000213623047,34.139999389648445,1995800.0
ARMK,9019337728,1.255837,3233680000,Consumer Cyclical,2.080000100021863,35.15999984741211,38.71728897094727,36.9900016784668,36.599998474121094,36.97999954223633,36.18999862670898,4636800.0
NSC,50571513856,1.2735100000000001,15311000000,Industrials,10.306999225002132,193.3999938964844,169.2653045654297,189.9900054931641,191.9900054931641,192.50999450683597,191.1199951171875,1621900.0
PNFP,4659049472,1.624299,4176361000,Financial Services,4.969999599789428,56.68000030517578,62.99494552612305,61.13999938964844,60.540000915527344,61.13999938964844,60.7400016784668,455400.0
RVI,701544128,,680159000,Real Estate,8.043000096673193,34.400001525878906,33.00156021118164,36.75,36.84000015258789,37.43999862670898,37.63999938964844,39500.0
AGCO,5864070656,1.1369209999999998,2955700000,Industrials,4.132999792619416,77.8499984741211,60.6049919128418,75.79000091552734,76.37000274658203,80.20999908447266,77.0,1016300.0
BWXT,5098137088,1.335186,242849000,Industrials,2.1199999082045577,51.43999862670898,61.92670822143555,53.599998474121094,53.58000183105469,54.0,53.90999984741211,284400.0
NKE,137290907648,1.0881239999999999,9040000000,Consumer Cyclical,2.4900000014209085,83.66000366210938,80.38928985595703,87.54000091552734,87.62000274658203,87.19999694824219,86.02999877929688,4387300.0
FIS,44271898624,0.583912,9896000000,Industrials,2.4630000497248203,121.33999633789062,105.66526794433594,135.61000061035156,136.71000671386722,133.69000244140622,133.25,5312600.0
PFPT,7146603008,1.473001,525288000,Technology,,116.80999755859376,118.01000213623048,130.55000305175778,127.5199966430664,127.1999969482422,126.1999969482422,467300.0
FANG,16422738944,1.2256790000000002,13773000000,Energy,5.7010000673395975,107.48999786376952,130.47566223144528,101.98999786376952,99.7300033569336,102.83000183105469,103.43000030517578,1186300.0
ACA,1726549888,,1705200000,Industrials,1.6490000622473282,36.929603576660156,,36.45000076293945,35.709999084472656,37.2599983215332,37.5,337400.0
FDC,29971546112,1.9006669999999999,4653000000,Industrials,1.0390000419665528,27.06999969482422,24.70000076293945,31.690000534057614,31.690000534057614,31.690000534057614,31.690000534057614,49014400.0
ATH,8140123136,0.985,10117000000,Financial Services,7.518000381388784,42.13000106811523,49.31000137329102,42.5099983215332,42.04999923706055,41.83000183105469,40.86000061035156,763700.0
VEEV,23820275712,1.226069,1335103000,Technology,1.6499999836785164,160.50999450683594,83.02999877929688,170.47000122070312,161.75,161.72999572753906,165.89999389648438,2626000.0
VTR,25065240576,0.284169,10820011000,Real Estate,1.3919999670288683,68.62699890136719,54.87589645385742,67.02999877929689,67.55000305175781,67.69999694824219,67.29000091552734,1586600.0
MAS,11804015616,1.572074,-91000000,Basic Materials,2.430999958867338,38.87812423706055,38.60016250610352,41.5,40.77999877929688,41.560001373291016,40.77000045776367,2204200.0
RF,15873240064,1.593499,15298000000,Financial Services,1.6149999479032275,14.579999923706055,18.618427276611328,16.040000915527347,15.8100004196167,16.049999237060547,15.93000030517578,9066700.0
OUT,3825561600,1.091071,1051300000,Real Estate,0.7259999951080341,25.489999771118164,17.577741622924805,27.149999618530273,27.01000022888184,27.229999542236328,27.18000030517578,542300.0
CELG,65582129152,1.5967639999999999,8165000000,Healthcare,6.5659997717893175,92.3499984741211,91.91999816894531,92.76000213623048,92.98999786376952,92.61000061035156,91.86000061035156,3282600.0
TCO,2474189056,0.927615,-107305000,Real Estate,0.74100000084267,40.9900016784668,60.21633529663086,39.86999893188477,40.45000076293945,40.68999862670898,40.52000045776367,377900.0
MAR,47028035584,1.2502739999999999,1603000000,Consumer Cyclical,5.322000031955363,138.28999328613278,119.13384246826172,140.27000427246094,141.22999572753906,140.80999755859375,139.05999755859378,1113900.0
SC,9589577728,0.733416,7337261000,Financial Services,2.6789998937637973,23.51000022888184,20.16115379333496,27.399999618530273,27.26000022888184,27.440000534057614,26.90999984741211,958400.0
XYL,14554779648,1.259939,2796000000,Industrials,3.0299999587958966,81.86000061035156,75.73605346679688,81.4800033569336,80.88999938964844,81.12000274658203,80.29000091552734,590900.0
CMI,27398883328,1.355515,7820000000,Industrials,15.413000095240415,168.25,137.8016357421875,174.74000549316406,173.97000122070312,165.1699981689453,164.0,1194100.0
RP,6081409536,1.38263,1085375000,Technology,0.3740000124492149,57.95000076293945,59.1500015258789,64.80000305175781,64.29000091552734,63.63000106811523,62.47999954223633,592400.0
TOL,5110262272,0.67995,4941154000,Consumer Cyclical,4.980999911332032,36.41074752807617,35.830081939697266,35.52000045776367,35.52000045776367,36.2599983215332,35.970001220703125,2625100.0
ST,7853650944,1.245424,2564371000,Technology,3.548000118875164,48.61000061035156,55.52999877929688,48.81000137329102,48.59000015258789,47.4000015258789,47.43000030517578,750700.0
FB,559007006720,1.295606,88762000000,Technology,5.913000253431539,189.5,183.08999633789062,199.75,195.94000244140625,197.0399932861328,194.22999572753903,16530800.0
MTD,19222556672,1.4375790000000002,561750000,Healthcare,20.753999496548143,833.5499877929688,575.5999755859375,775.1099853515625,775.0,759.969970703125,756.75,241100.0
VAR,10883471360,0.943684,1743300000,Healthcare,3.6749998088336766,133.02000427246094,111.37999725341795,120.76000213623048,119.66999816894531,118.9000015258789,117.37000274658205,824300.0
HEI,16002653184,0.809391,1546886000,Industrials,2.1700001072150017,131.48001098632812,76.88949584960938,138.67999267578122,137.6300048828125,138.13999938964844,136.75,394800.0
HGV,2972796160,2.06,575000000,Consumer Cyclical,3.3469996524230283,31.559999465942386,32.09000015258789,32.700000762939446,32.75,33.189998626708984,32.700000762939446,984700.0
GNTX,7025949184,1.171374,1904334235,Consumer Cyclical,1.6399999140924018,24.84990119934082,23.152196884155273,27.56999969482422,27.489999771118164,27.149999618530273,27.420000076293945,2907300.0
KR,17118262272,0.8366790000000001,8581000000,Consumer Defensive,2.271999833761281,21.38999938964844,29.242929458618164,21.479999542236328,21.43000030517578,21.43000030517578,21.15999984741211,6599700.0
KTB,1766830976,,1578982000,Consumer Cyclical,3.4869998601380527,28.3700008392334,,29.920000076293945,31.040000915527344,30.96999931335449,29.32999992370605,497200.0
PLD,52150190080,1.066546,22261860000,Real Estate,2.693000252580805,79.36000061035156,63.5233268737793,82.11000061035156,82.62999725341797,82.01000213623047,80.61000061035156,1845100.0
IBM,133776703488,1.546701,17645000000,Technology,9.678999832407296,138.52000427246094,139.64424133300778,151.36000061035156,150.8800048828125,149.77000427246094,148.24000549316406,2075500.0
USB,90383040512,1.188928,46929000000,Financial Services,4.261999908724783,51.97999954223633,51.9033432006836,57.38000106811523,57.06000137329102,57.13999938964844,57.1500015258789,4603200.0
SGEN,12282633216,1.8434409999999999,1271826000,Healthcare,,67.30000305175781,72.05999755859375,74.45999908447266,75.94999694824219,75.5199966430664,75.70999908447266,714200.0
BSX,58810589184,0.713537,9233000000,Healthcare,0.9900000397966436,41.93000030517578,33.84999847412109,42.08000183105469,42.290000915527344,42.86000061035156,42.459999084472656,3951600.0
COLM,7287737856,0.653554,1655194000,Consumer Cyclical,4.477000344313635,98.52999877929688,89.7728500366211,103.91999816894531,106.6999969482422,107.47000122070312,105.9800033569336,454900.0
CONE,6283364864,0.6231270000000001,2378100000,Real Estate,0.4429999779776668,57.09000015258789,63.34753036499024,55.81999969482422,55.52000045776367,55.86000061035156,57.4000015258789,586400.0
EVR,3594454528,2.277544,767747000,Financial Services,8.13300100117772,88.45999908447266,109.26705932617188,89.38999938964844,87.52999877929688,87.27999877929688,86.37000274658203,344300.0
LKQ,8470158336,1.563808,4840489000,Consumer Cyclical,1.3269999611846448,26.26000022888184,33.970001220703125,27.729999542236328,27.35000038146973,26.899999618530273,26.93000030517578,3230400.0
FBHS,7672472064,1.8179759999999998,2245500000,Consumer Cyclical,2.7809998842982364,55.959999084472656,55.0034294128418,55.52999877929688,54.849998474121094,55.97000122070313,54.93999862670898,751600.0
LIN,108428369920,0.47547,51175000000,Basic Materials,11.120000035624967,199.52999877929688,154.77316284179688,200.9600067138672,199.7700042724609,196.5,191.27999877929688,1468200.0
ITW,50736201728,1.313472,3091000000,Industrials,7.448999773048004,149.0800018310547,134.58927917480472,155.6300048828125,155.74000549316406,155.88999938964844,154.22999572753906,1697600.0
TWTR,31898185728,0.111926,8344814000,Technology,3.025999901563859,34.75,31.959999084472656,41.52000045776367,41.5,41.0,42.310001373291016,21170600.0
EOG,48700870656,1.5710870000000001,19903797000,Energy,5.889999900336036,91.81109619140624,121.16905975341795,84.29000091552734,83.91999816894531,86.05999755859375,85.8499984741211,3407000.0
GTX,1111219584,,-2452000000,Consumer Cyclical,15.996000355776815,15.520000457763672,,14.789999961853027,14.899999618530273,13.710000038146973,14.170000076293945,602200.0
BLUE,7541970432,2.8017090000000002,1772099000,Healthcare,,123.9000015258789,156.85000610351562,139.74000549316406,136.82000732421878,133.03999328613278,131.22999572753906,410100.0
BKI,9519132672,0.621846,1821300000,Technology,1.1200000028216028,60.27000045776367,53.25,63.13999938964844,63.5099983215332,63.599998474121094,63.31999969482422,911000.0
PVH,6673268224,1.910623,5761500000,Consumer Cyclical,8.457000028291265,93.27999877929688,155.9817352294922,89.30999755859375,89.08000183105469,89.08000183105469,88.91999816894531,971400.0
KMB,47576801280,0.46156,-178000000,Consumer Defensive,5.183999937604514,133.91999816894528,107.4721450805664,137.16999816894528,138.25,138.30000305175778,135.64999389648438,1186300.0
IAC,20435863552,0.7201850000000001,2779861000,Technology,6.767000208301075,218.1499938964844,182.6000061035156,244.3800048828125,243.0,239.8999938964844,239.0500030517578,283100.0
GTES,3100591872,,2579100000,Industrials,2.8259999823408037,11.34000015258789,17.979999542236328,10.779999732971193,10.6899995803833,11.0,10.979999542236328,243000.0
SPGI,59900461056,0.9093049999999999,327000000,Financial Services,7.453999813849147,226.9900054931641,198.79522705078125,244.3500061035156,243.3000030517578,241.92999267578125,244.9499969482422,677200.0
NEM,30918203392,-0.080537,19354000000,Basic Materials,,38.08000183105469,34.110713958740234,37.27999877929688,37.709999084472656,37.72999954223633,36.52000045776367,7817300.0
SYMC,13662087168,1.4101700000000001,5738000000,Technology,0.04299999902714935,21.09000015258789,18.956663131713867,22.729999542236328,22.100000381469727,21.93000030517578,21.559999465942386,6273400.0
LULU,25024716800,1.260524,1366720000,Consumer Cyclical,3.809999911935032,180.11000061035156,128.16000366210938,190.6100006103516,192.08999633789062,191.7700042724609,191.08999633789062,841800.0
BRKR,7618169856,1.461276,913200000,Healthcare,1.168999893880413,48.95000076293945,33.872970581054695,48.31999969482422,48.58000183105469,48.61999893188477,47.849998474121094,1090500.0
WFC,213377810432,1.188388,177313000000,Financial Services,4.8429999816933,46.290000915527344,56.9001350402832,49.29999923706055,48.27999877929688,48.54999923706055,48.40999984741211,19148600.0
WEX,9470430208,1.2821799999999999,1806625000,Industrials,3.030999999944632,203.80999755859372,183.42999267578125,217.27999877929688,218.97000122070312,216.08999633789062,218.07000732421875,431800.0
EL,69501329408,0.7840739999999999,4588000000,Consumer Defensive,4.881000516157037,182.0500030517578,130.70321655273438,190.8699951171875,192.05999755859372,188.97999572753903,184.19000244140625,918500.0
GS,80601653248,1.318114,79797000000,Financial Services,23.86000053715324,199.32000732421875,230.0980987548828,222.13999938964844,220.32000732421875,221.3999938964844,220.1300048828125,1372800.0
OMF,4868082688,2.1760450000000002,3950000000,Financial Services,3.489999886821362,33.200000762939446,36.29682922363281,35.97999954223633,35.77000045776367,42.06999969482422,41.45000076293945,419300.0
GD,54831255552,1.524165,12877000000,Industrials,11.245999651654227,176.73251342773438,188.40907287597656,189.72999572753903,189.8300018310547,189.1199951171875,185.94000244140625,924100.0
CNP,14442524672,0.479837,6476000000,Utilities,0.6600000238664822,28.51000022888184,27.126239776611328,28.79999923706055,28.76000022888184,28.84000015258789,29.01000022888184,2081100.0
AVT,4867293696,1.5942889999999998,4362472000,Technology,2.3469998535111247,44.790000915527344,45.56891250610352,45.5,45.790000915527344,45.72000122070313,45.41999816894531,468700.0
AXTA,7065536512,1.409493,1252500000,Basic Materials,0.8539999054933086,29.940000534057614,30.20000076293945,30.8700008392334,30.290000915527344,30.309999465942386,29.6299991607666,1845800.0
PM,134984679424,0.996775,-11199000000,Consumer Defensive,5.021999902060584,77.91999816894531,79.73039245605469,85.9800033569336,86.76000213623047,86.30000305175781,83.61000061035156,4461400.0
RE,10460388352,0.03953,8426629000,Financial Services,5.926000590661648,244.3600006103516,210.0695953369141,259.51998901367193,256.79998779296875,251.69000244140625,246.63999938964844,272200.0
MCO,38198710272,1.4465350000000001,123200000,Financial Services,6.748000159296613,195.3300018310547,170.13722229003906,203.3999938964844,201.47000122070312,202.2400054931641,214.33999633789062,731000.0
